STD_ID,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),Образование,Дата выдачи,Что именно закончил
164784,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2016-06-21 00:00:00,"МСОШ N   4, СТАРАЯ РУССА"
99132,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2013-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
171966,Ж,ВЫП,2020-01-31,ДОГ,З,38.03.01,Экономика,,,
182333,М,СТ,,ДОГ,З,08.03.01,Строительство,СП,2017-06-30 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
173623,М,СТ,,БП,Д,11.03.01,Радиотехника,СР,2017-07-01 00:00:00,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
176601,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,СР,2017-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  25, НОВГОРОД"
175872,Ж,СТ,,БП,Д,06.03.01,Биология,СР,2016-06-24 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
173630,М,СТ,,БП,Д,35.03.06,Агроинженерия,СР,2017-06-30 00:00:00,МСОШ Броди МОШЕНСКОЙ р-н
176614,М,СТ,,БП,Д,35.03.06,Агроинженерия,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
175840,Ж,СТ,,БП,Д,35.03.06,Агроинженерия,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
176613,М,СТ,,БП,Д,35.03.06,Агроинженерия,СР,2016-06-24 00:00:00,"МСОШ Залучье, СТАРОРУССКИЙ р-н"
176649,М,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СР,2017-06-28 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
175966,М,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СР,2016-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
173641,Ж,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
175815,М,СТ,,БП,Д,36.03.02,Зоотехния,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, БОРОВИЧИ"
175814,М,СТ,,БП,Д,36.03.02,Зоотехния,СР,2017-06-12 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175910,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175906,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
176640,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
175907,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175911,М,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
176740,М,СТ,,БП,З,35.03.04,Агрономия,СР,2004-06-22 00:00:00,Лесновская СОШ  НОВГОРОДСКИЙ р-н
176740,М,СТ,,БП,З,35.03.04,Агрономия,СП,2006-06-30 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
176742,М,СТ,,БП,З,35.03.04,Агрономия,СП,2014-06-26 00:00:00,"СОВХОЗ-ТЕХНИКУМ ""ВАЛДАЙСКИЙ"""
176741,Ж,СТ,,БП,З,35.03.04,Агрономия,СП,2003-06-20 00:00:00,КОЛЛЕДЖ ЭКОНОМИКИ И ПРАВА НОВГУ
184686,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
176192,Ж,СТ,,БП,Д,42.03.02,Журналистика,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176194,Ж,СТ,,БП,Д,42.03.02,Журналистика,СР,2017-07-01 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
178491,М,СТ,,ДОГ,Д,42.03.02,Журналистика,СП,2017-06-30 00:00:00,НОВГОРОДСКИЙ КООПЕРАТИВНЫЙ ТЕХНИКУМ
163262,М,СТ,,БП,З,35.03.01,Лесное дело,СР,,"СРЕДНЯЯ ШКОЛА N   1, КРЕСТЦЫ"
163262,М,СТ,,БП,З,35.03.01,Лесное дело,СП,2015-06-25 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
176165,М,СТ,,БП,Д,45.03.02,Лингвистика,СР,2017-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176174,Ж,СТ,,БП,Д,45.03.02,Лингвистика,СР,2017-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176173,Ж,СТ,,БП,Д,45.03.02,Лингвистика,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176169,М,СТ,,БП,Д,45.03.02,Лингвистика,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176177,Ж,СТ,,БП,Д,45.03.02,Лингвистика,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178224,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,СП,2017-07-01 00:00:00,ТЕХНИКУМ ДРУГОЙ
178224,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,СР,2015-06-19 00:00:00,"МСОШ N   8 с углубл. изучением математики, СТАРАЯ РУССА"
148518,М,ВЫП,2019-06-30,ДОГ,З,08.03.01,Строительство,,,
175711,М,СТ,,БП,Д,38.03.02,Менеджмент,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  31, НОВГОРОД"
178229,М,СТ,,БП,Д,38.03.02,Менеджмент,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
176586,Ж,СТ,,БП,Д,38.03.02,Менеджмент,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
178251,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,СР,2017-06-27 00:00:00,"ГИМНАЗИЯ ""ЭВРИКА"""
184631,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2013-06-27 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
184647,М,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2012-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
176089,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2017-06-28 00:00:00,"МСОШ N 3, ОКУЛОВКА"
185177,М,СТ,,ДОГ,Д,33.05.01,Фармация,СР,2016-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
184660,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,,,
182441,Ж,СТ,,ДОГ,З,38.03.01,Экономика,СР,2017-07-01 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
182426,Ж,СТ,,ДОГ,З,38.03.01,Экономика,СП,2017-07-01 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
116986,М,СТ,,ДОГ,Д,04.05.01,Фундаментальная и прикладная химия,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
176179,Ж,СТ,,БП,Д,45.03.02,Лингвистика,СР,2017-06-29 00:00:00,"МСОШ (полная)  N   1, МАЛАЯ ВИШЕРА"
142007,М,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
173614,Ж,СТ,,БП,Д,38.03.01,Экономика,СР,2017-06-29 00:00:00,"МОСШ N   2, ВАЛДАЙ"
176101,М,СТ,,БП,Д,31.05.03,Стоматология,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178320,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СП,2010-06-30 00:00:00,ТЕХНИКУМ ДРУГОЙ
185070,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182738,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
162041,М,СТ,,БП,Д,11.03.01,Радиотехника,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
175816,М,СТ,,ДОГ,З,36.03.02,Зоотехния,СП,2017-06-28 00:00:00,Аграрный техникум г.Новгород
176752,М,СТ,,БП,З,35.03.01,Лесное дело,СП,2017-05-26 00:00:00,Аграрный техникум г.Новгород
170311,М,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2012-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
184633,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2013-06-20 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
190679,М,СТ,,БП,Д,11.04.01,Радиотехника,СР,2014-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
194838,М,СТ,,ДОГ,З,08.03.01,Строительство,СР,2014-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
175974,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
190675,Ж,СТ,,БП,Д,11.04.03,Конструирование и технология электронных средств,СР,2014-06-20 00:00:00,"МСОШ (полная)  N   1, МАЛАЯ ВИШЕРА"
162101,Ж,СТ,,БП,З,35.03.04,Агрономия,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  21, НОВГОРОД"
190665,Ж,СТ,,БП,Д,38.04.02,Менеджмент,СР,2013-06-21 00:00:00,"МСОШ (полная) N 4, МАЛАЯ ВИШЕРА"
186503,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176134,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-28 00:00:00,"МОУ СОШ (полная), ХОЛМ"
173691,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-29 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
173706,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-29 00:00:00,"МОСШ N   2, ВАЛДАЙ"
176131,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173685,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178410,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178402,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173729,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,ОО,2013-06-18 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, НОВГОРОД"
173729,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СП,2017-06-28 00:00:00,Новгородский медицинский колледж при НовГУ
178369,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
189576,М,СТ,,БП,З,21.03.02,Землеустройство и кадастры,СП,2018-03-02 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
184562,Ж,ВЫП,2020-01-31,ДОГ,З,38.04.02,Менеджмент,СР,2013-06-24 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
118624,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,ОСН,2010-07-01 00:00:00,"МСОШ N   4, СТАРАЯ РУССА"
118624,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,СП,2014-06-27 00:00:00,КОЛЛЕДЖ ЭКОНОМИКИ И ПРАВА НОВГУ
176680,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
200315,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2019-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
199133,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2019-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200303,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2019-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200335,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СП,2019-06-28 00:00:00,"СЕВЕРНЫЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ, АРХАНГЕЛЬСК"
199134,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2018-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200958,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2016-06-24 00:00:00,Тесово-Нетыльская СОШ  НОВГОРОДСКИЙ р-н
200958,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СП,2019-06-26 00:00:00,МЕДИЦИНСКИЙ КОЛЛЕДЖ НОВГУ
200267,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2019-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200304,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2019-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178297,М,СТ,,ДОГ,Д,33.05.01,Фармация,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178493,М,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
170309,М,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,СР,2011-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  21, НОВГОРОД"
170295,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,НС,2006-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА , ЛЮБЫТИНО"
97455,Ж,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,СР,2013-06-21 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
100662,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.01,Лечебное дело,СР,2013-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
103011,М,ВЫП,2019-08-31,ДОГ,Д,31.05.01,Лечебное дело,СР,2013-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
99113,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,СР,2013-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
99098,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120707,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,СР,2014-06-20 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
120713,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120715,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,,,
120719,М,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,СР,2013-06-22 00:00:00,"МСОШ Песь, ХВОЙНИНСКИЙ р-н"
114375,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
117156,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,СР,2014-06-20 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
117161,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,СР,2014-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113144,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113142,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113167,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
120742,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2014-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
113169,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113155,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
92974,Ж,ВЫП,2019-08-31,ДОГ,Д,31.05.01,Лечебное дело,СП,2012-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142247,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
142818,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,СР,2015-06-26 00:00:00,"МОСШ N   1 ИМЕНИ АВЕРИНА, ВАЛДАЙ"
141788,М,ВЫП,2019-08-31,БП,Д,21.03.02,Землеустройство и кадастры,СР,2015-06-18 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141758,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,СР,2015-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
140114,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
141752,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
141913,Ж,ВЫП,2019-08-31,БП,Д,06.03.01,Биология,СР,2015-06-26 00:00:00,"МСОШ N   2, ОКУЛОВКА"
141894,Ж,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,СР,2015-06-20 00:00:00,"МОУ СОШ  Охона, ПЕСТОВСКИЙ р-н"
141896,М,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА , ДЕМЯНСК"
141898,Ж,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141899,Ж,ВЫП,2019-08-31,БП,Д,35.03.01,Лесное дело,СР,2015-06-26 00:00:00,"МСОШ  Медведь ,ШИМСКИЙ р-н"
141942,М,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2015-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
151262,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
151240,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151246,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
151261,Ж,ВЫП,2019-06-30,ДОГ,Д,38.03.01,Экономика,СР,2015-06-26 00:00:00,"ГИМНАЗИЯ ""ЭВРИКА"""
151324,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141828,М,ВЫП,2019-08-31,БП,Д,11.03.01,Радиотехника,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
141826,М,ВЫП,2019-08-31,БП,Д,11.03.01,Радиотехника,СР,2014-06-27 00:00:00,МСОШ МОШЕНСКОЕ
151384,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151349,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151355,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151359,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,"МСОШ Песь, ХВОЙНИНСКИЙ р-н"
151375,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151377,М,СТ,,БП,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151381,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142207,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2013-06-21 00:00:00,МОУ СОШ п.Батецкий
142187,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
142209,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, БОРОВИЧИ"
